target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1.0,0.9881786704063416,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1.0,0.9943189024925232,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
52191,all the comic possibilities of its situation ,0.0,0.9536629319190979,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,1.0,0.9832717776298523,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
8581,in alcatraz ' ... a cinematic corpse ,0.0,0.9787595868110657,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
39696,dreadful romance ,0.0,0.9838848114013672,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
23687,"a loud , brash and mainly unfunny high school comedy . ",0.0,0.9944579601287842,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
16134,"a mushy , existential exploration of why men leave their families ",0.0,0.9757004380226135,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1.0,0.996331512928009,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
25417,a shallow rumination on the emptiness of success ,0.0,0.6692411303520203,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
15208,give it a marginal thumbs up ,0.0,0.6211690306663513,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
56954,daring and beautifully made . ,1.0,0.9964996576309204,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
36313,should be thrown back in the river ,0.0,0.9798857569694519,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
31382,well-written and occasionally challenging social drama ,1.0,0.9787474870681763,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
32810,character-driven storytelling ,1.0,0.9930434226989746,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",0.0,0.9974715709686279,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
12568,lacks ,0.0,0.48945096135139465,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
59428,"perception , conviction ",1.0,0.8462833166122437,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
37091,adds an almost constant mindset of suspense ,1.0,0.7955523729324341,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0.0,0.9452283978462219,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
56168,make like the title and dodge this one ,0.0,0.683013379573822,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
37009,dead gorgeous ,1.0,0.9532134532928467,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
44421,might more accurately be titled mr. chips off the old block ,0.0,0.5491190552711487,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
26827,film a must for everyone from junior scientists ,1.0,0.8617469668388367,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
18148,an elegance and maturity ,1.0,0.9937800765037537,1,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
63779,more grueling and ,0.0,0.7174186706542969,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",0.0,0.8648675680160522,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
45241,emotionally bruised characters ,1.0,0.9904081225395203,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
18599,"a tired , unnecessary retread ... ",0.0,0.9901012182235718,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
2861,"loose , unaccountable ",0.0,0.9429636001586914,0,"[50640, 33047, 10432, 34136, 32797, 64258, 3622, 25337, 26626, 24847, 37739, 48382, 15675, 1126, 37819, 11166]"
