target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,,0.9746549129486084,1,[]
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",,0.9954307079315186,1,[]
52191,all the comic possibilities of its situation ,,0.7031236886978149,1,[]
813,us a slice of life that 's very different from our own and yet instantly recognizable ,,0.9985314607620239,1,[]
8581,in alcatraz ' ... a cinematic corpse ,,0.9717121124267578,0,[]
39696,dreadful romance ,,0.9926660656929016,0,[]
23687,"a loud , brash and mainly unfunny high school comedy . ",,0.9799652099609375,0,[]
16134,"a mushy , existential exploration of why men leave their families ",,0.9960689544677734,0,[]
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,,0.979093074798584,1,[]
25417,a shallow rumination on the emptiness of success ,,0.9986262321472168,0,[]
15208,give it a marginal thumbs up ,,0.9714025855064392,1,[]
56954,daring and beautifully made . ,,0.9838426113128662,1,[]
36313,should be thrown back in the river ,,0.9954631924629211,0,[]
31382,well-written and occasionally challenging social drama ,,0.9951111674308777,1,[]
32810,character-driven storytelling ,,0.9957996010780334,1,[]
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",,0.9946533441543579,0,[]
12568,lacks ,,0.9867042303085327,0,[]
59428,"perception , conviction ",,0.5410316586494446,1,[]
37091,adds an almost constant mindset of suspense ,,0.8783407211303711,1,[]
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,,0.9986709356307983,0,[]
56168,make like the title and dodge this one ,,0.8656262159347534,0,[]
37009,dead gorgeous ,,0.9930974841117859,1,[]
44421,might more accurately be titled mr. chips off the old block ,,0.9163560271263123,0,[]
26827,film a must for everyone from junior scientists ,,0.4901851415634155,1,[]
18148,an elegance and maturity ,,0.994733452796936,1,[]
63779,more grueling and ,,0.9277083277702332,0,[]
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",,0.9944669008255005,0,[]
45241,emotionally bruised characters ,,0.9407020211219788,0,[]
18599,"a tired , unnecessary retread ... ",,0.9878567457199097,0,[]
2861,"loose , unaccountable ",,0.9222633838653564,0,[]
54212,neither original ,,0.9922785758972168,0,[]
25221,"some good , organic character work , ",,0.9946420192718506,1,[]
67068,doubtful this listless feature will win him any new viewers ,,0.9943413734436035,0,[]
14026,bad acting ,,0.9943926334381104,0,[]
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",,0.9867107272148132,1,[]
37796,... a funny yet dark and seedy clash of cultures and generations . ,,0.9460513591766357,1,[]
50685,"the rich and sudden wisdom , the film ",,0.5623376965522766,1,[]
31045,as one of the great films about movie love ,,0.9798423647880554,1,[]
52250,have no bearing on the story ,,0.9964779019355774,0,[]
57931,wickedly funny and ,,0.996702253818512,1,[]
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",,0.9952782392501831,0,[]
33962,if it were subtler ... or if it had a sense of humor ,,0.49474895000457764,0,[]
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",,0.9361146688461304,1,[]
978,of classic romantic comedy to which it aspires ,,0.9482852220535278,1,[]
33657,singing long after the credits roll ,,0.8285718560218811,1,[]
7348,this italian freakshow ,,0.6809956431388855,0,[]
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",,0.9865012764930725,1,[]
33604,kids to watch too many barney videos ,,0.9830123782157898,0,[]
57086,by turns very dark and very funny ,,0.9938596487045288,1,[]
29,"the plot is nothing but boilerplate clichés from start to finish , ",,0.9869216680526733,0,[]
490,transfixes the audience ,,0.9547794461250305,1,[]
27804,complex and honest ,,0.991763710975647,1,[]
61514,ducts does n't mean it 's good enough for our girls ,,0.995162844657898,0,[]
45641,lazy tearjerker ,,0.995071530342102,0,[]
46458,dead ,,0.9536994695663452,0,[]
29544,been remarkable ,,0.9934781789779663,1,[]
29364,"us love it , too . ",,0.9953849911689758,1,[]
65516,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out ",,0.961439311504364,1,[]
37252,this film asks the right questions at the right time in the history of our country ,,0.9880896210670471,1,[]
26398,warm ,,0.9682433605194092,1,[]
62547,'s never a dull moment in the giant spider invasion comic chiller ,,0.9774037599563599,1,[]
