target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1.0,0.9819859266281128,1,"[58632, 64978]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1.0,0.939700722694397,1,"[58632, 64978]"
52191,all the comic possibilities of its situation ,1.0,0.9940606951713562,1,"[58632, 64978]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,1.0,0.9940535426139832,1,"[58632, 64978]"
8581,in alcatraz ' ... a cinematic corpse ,0.0,0.9858765006065369,0,"[58632, 64978]"
39696,dreadful romance ,0.0,0.998058021068573,0,"[58632, 64978]"
23687,"a loud , brash and mainly unfunny high school comedy . ",0.0,0.9991925358772278,0,"[58632, 64978]"
16134,"a mushy , existential exploration of why men leave their families ",0.0,0.9963919520378113,0,"[58632, 64978]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1.0,0.7057406306266785,1,"[58632, 64978]"
25417,a shallow rumination on the emptiness of success ,0.0,0.9999771118164062,0,"[58632, 64978]"
15208,give it a marginal thumbs up ,1.0,0.9465227723121643,1,"[58632, 64978]"
56954,daring and beautifully made . ,1.0,0.9994727969169617,1,"[58632, 64978]"
36313,should be thrown back in the river ,0.0,0.9997900128364563,0,"[58632, 64978]"
31382,well-written and occasionally challenging social drama ,1.0,0.9465195536613464,1,"[58632, 64978]"
32810,character-driven storytelling ,1.0,0.9889394640922546,1,"[58632, 64978]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",0.0,0.9913902282714844,0,"[58632, 64978]"
12568,lacks ,0.0,0.9997780919075012,0,"[58632, 64978]"
59428,"perception , conviction ",1.0,0.6786443591117859,1,"[58632, 64978]"
37091,adds an almost constant mindset of suspense ,0.0,0.9964005947113037,1,"[58632, 64978]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0.0,0.9396264553070068,0,"[58632, 64978]"
56168,make like the title and dodge this one ,0.0,0.7753448486328125,0,"[58632, 64978]"
37009,dead gorgeous ,1.0,0.8171018958091736,1,"[58632, 64978]"
44421,might more accurately be titled mr. chips off the old block ,0.0,0.9465628862380981,0,"[58632, 64978]"
26827,film a must for everyone from junior scientists ,1.0,0.9576859474182129,1,"[58632, 64978]"
18148,an elegance and maturity ,1.0,0.9839760065078735,1,"[58632, 64978]"
63779,more grueling and ,0.0,0.997495174407959,0,"[58632, 64978]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",0.0,0.9999001026153564,0,"[58632, 64978]"
45241,emotionally bruised characters ,0.0,0.9769908785820007,0,"[58632, 64978]"
18599,"a tired , unnecessary retread ... ",0.0,0.9999406337738037,0,"[58632, 64978]"
2861,"loose , unaccountable ",0.0,0.9795810580253601,0,"[58632, 64978]"
54212,neither original ,0.0,0.9840497374534607,0,"[58632, 64978]"
25221,"some good , organic character work , ",1.0,0.9148112535476685,1,"[58632, 64978]"
67068,doubtful this listless feature will win him any new viewers ,0.0,0.9998750686645508,0,"[58632, 64978]"
14026,bad acting ,0.0,0.9996585845947266,0,"[58632, 64978]"
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",1.0,0.9996086955070496,1,"[58632, 64978]"
37796,... a funny yet dark and seedy clash of cultures and generations . ,0.0,0.7772601246833801,1,"[58632, 64978]"
50685,"the rich and sudden wisdom , the film ",1.0,0.6786618828773499,1,"[58632, 64978]"
31045,as one of the great films about movie love ,1.0,0.9626026153564453,1,"[58632, 64978]"
52250,have no bearing on the story ,0.0,0.999700665473938,0,"[58632, 64978]"
57931,wickedly funny and ,1.0,0.9984636306762695,1,"[58632, 64978]"
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",0.0,0.9997294545173645,0,"[58632, 64978]"
33962,if it were subtler ... or if it had a sense of humor ,0.0,0.7057309150695801,0,"[58632, 64978]"
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",1.0,0.9889776110649109,1,"[58632, 64978]"
978,of classic romantic comedy to which it aspires ,1.0,0.7981078028678894,1,"[58632, 64978]"
33657,singing long after the credits roll ,1.0,0.924066960811615,1,"[58632, 64978]"
7348,this italian freakshow ,0.0,0.9986419081687927,0,"[58632, 64978]"
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",0.0,0.880743682384491,1,"[58632, 64978]"
33604,kids to watch too many barney videos ,0.0,0.9932897686958313,0,"[58632, 64978]"
57086,by turns very dark and very funny ,1.0,0.9043545126914978,1,"[58632, 64978]"
29,"the plot is nothing but boilerplate clichés from start to finish , ",0.0,0.9999896287918091,0,"[58632, 64978]"
490,transfixes the audience ,1.0,0.996799111366272,1,"[58632, 64978]"
27804,complex and honest ,1.0,0.904491126537323,1,"[58632, 64978]"
61514,ducts does n't mean it 's good enough for our girls ,0.0,0.9940477609634399,0,"[58632, 64978]"
45641,lazy tearjerker ,0.0,0.9045495390892029,0,"[58632, 64978]"
46458,dead ,0.0,0.9987713694572449,0,"[58632, 64978]"
29544,been remarkable ,1.0,0.9875040650367737,1,"[58632, 64978]"
29364,"us love it , too . ",1.0,0.9989161491394043,1,"[58632, 64978]"
65516,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out ",1.0,0.8354554176330566,1,"[58632, 64978]"
37252,this film asks the right questions at the right time in the history of our country ,1.0,0.9913484454154968,1,"[58632, 64978]"
26398,warm ,1.0,0.9666585922241211,1,"[58632, 64978]"
62547,'s never a dull moment in the giant spider invasion comic chiller ,0.0,0.7548352479934692,1,"[58632, 64978]"
39996,shared by the nation at their sacrifice . ,1.0,0.7309463024139404,1,"[58632, 64978]"
39737,a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety ,0.0,0.9947659969329834,0,"[58632, 64978]"
45742,carved their own comfortable niche in the world ,1.0,0.9902316927909851,1,"[58632, 64978]"
35076,the film buzz and whir ; very little of it ,0.0,0.9932677745819092,0,"[58632, 64978]"
46332,features a standout performance by diane lane ,1.0,0.9913529753684998,1,"[58632, 64978]"
3923,it 's hard to imagine a more generic effort in the genre . ,0.0,0.9999760389328003,0,"[58632, 64978]"
1331,bloody beauty as vivid ,1.0,0.7053467035293579,1,"[58632, 64978]"
3819,gross-out humor ,0.0,0.9240355491638184,0,"[58632, 64978]"
