target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1,0.9982494115829468,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1,0.9996294975280762,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
52191,all the comic possibilities of its situation ,1,0.7185788154602051,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,1,0.9989032745361328,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
8581,in alcatraz ' ... a cinematic corpse ,0,0.9986869692802429,0,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
39696,dreadful romance ,0,0.9996362924575806,0,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
23687,"a loud , brash and mainly unfunny high school comedy . ",0,0.9995918869972229,0,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
16134,"a mushy , existential exploration of why men leave their families ",0,0.9678663611412048,0,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1,0.9995311498641968,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
25417,a shallow rumination on the emptiness of success ,0,0.997156023979187,0,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
15208,give it a marginal thumbs up ,1,0.6297422647476196,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
56954,daring and beautifully made . ,1,0.9990480542182922,1,"[40118, 3694, 15227, 6280, 20129, 5275, 25170, 26718, 49669, 28362, 46360, 25387, 7398, 58651, 62709, 5403, 36490, 5178, 59866, 1120, 11406, 62087, 58501, 9269, 6845, 594, 18362, 54756, 41633, 22293, 47307, 6200]"
