target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,,0.9391481876373291,1,"[58632, 64978]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",,0.9762498140335083,1,"[58632, 64978]"
52191,all the comic possibilities of its situation ,,0.9836512207984924,1,"[58632, 64978]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,,0.9768856763839722,1,"[58632, 64978]"
8581,in alcatraz ' ... a cinematic corpse ,,0.9632000923156738,0,"[58632, 64978]"
39696,dreadful romance ,,0.9892157316207886,0,"[58632, 64978]"
23687,"a loud , brash and mainly unfunny high school comedy . ",,0.9738398790359497,0,"[58632, 64978]"
16134,"a mushy , existential exploration of why men leave their families ",,0.968950092792511,0,"[58632, 64978]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,,0.9275569319725037,1,"[58632, 64978]"
25417,a shallow rumination on the emptiness of success ,,0.9749236702919006,0,"[58632, 64978]"
15208,give it a marginal thumbs up ,,0.9694622755050659,1,"[58632, 64978]"
56954,daring and beautifully made . ,,0.979528546333313,1,"[58632, 64978]"
36313,should be thrown back in the river ,,0.9717156887054443,0,"[58632, 64978]"
31382,well-written and occasionally challenging social drama ,,0.977325439453125,1,"[58632, 64978]"
32810,character-driven storytelling ,,0.9847477078437805,1,"[58632, 64978]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",,0.9492784738540649,0,"[58632, 64978]"
12568,lacks ,,0.9500694870948792,0,"[58632, 64978]"
59428,"perception , conviction ",,0.8305605053901672,1,"[58632, 64978]"
37091,adds an almost constant mindset of suspense ,,0.9216962456703186,1,"[58632, 64978]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,,0.9490684270858765,0,"[58632, 64978]"
56168,make like the title and dodge this one ,,0.95710289478302,0,"[58632, 64978]"
37009,dead gorgeous ,,0.9921324849128723,1,"[58632, 64978]"
44421,might more accurately be titled mr. chips off the old block ,,0.9383726119995117,0,"[58632, 64978]"
26827,film a must for everyone from junior scientists ,,0.9539766907691956,1,"[58632, 64978]"
18148,an elegance and maturity ,,0.9876903295516968,1,"[58632, 64978]"
63779,more grueling and ,,0.9682846069335938,0,"[58632, 64978]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",,0.940951943397522,0,"[58632, 64978]"
45241,emotionally bruised characters ,,0.9674142003059387,0,"[58632, 64978]"
18599,"a tired , unnecessary retread ... ",,0.9821653962135315,0,"[58632, 64978]"
2861,"loose , unaccountable ",,0.9382951259613037,0,"[58632, 64978]"
54212,neither original ,,0.9820064902305603,0,"[58632, 64978]"
25221,"some good , organic character work , ",,0.9710290431976318,1,"[58632, 64978]"
67068,doubtful this listless feature will win him any new viewers ,,0.9533970355987549,0,"[58632, 64978]"
14026,bad acting ,,0.979351282119751,0,"[58632, 64978]"
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",,0.9487866759300232,1,"[58632, 64978]"
37796,... a funny yet dark and seedy clash of cultures and generations . ,,0.9635140895843506,1,"[58632, 64978]"
50685,"the rich and sudden wisdom , the film ",,0.881071925163269,1,"[58632, 64978]"
31045,as one of the great films about movie love ,,0.9276546239852905,1,"[58632, 64978]"
52250,have no bearing on the story ,,0.9730842709541321,0,"[58632, 64978]"
57931,wickedly funny and ,,0.9942761063575745,1,"[58632, 64978]"
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",,0.955369234085083,0,"[58632, 64978]"
33962,if it were subtler ... or if it had a sense of humor ,,0.8631979823112488,0,"[58632, 64978]"
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",,0.8934229612350464,1,"[58632, 64978]"
978,of classic romantic comedy to which it aspires ,,0.9823509454727173,1,"[58632, 64978]"
33657,singing long after the credits roll ,,0.9639869928359985,1,"[58632, 64978]"
7348,this italian freakshow ,,0.9117164015769958,0,"[58632, 64978]"
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",,0.9440602660179138,1,"[58632, 64978]"
33604,kids to watch too many barney videos ,,0.9569847583770752,0,"[58632, 64978]"
57086,by turns very dark and very funny ,,0.9872009754180908,1,"[58632, 64978]"
29,"the plot is nothing but boilerplate clichés from start to finish , ",,0.9519186615943909,0,"[58632, 64978]"
490,transfixes the audience ,,0.9495447874069214,1,"[58632, 64978]"
27804,complex and honest ,,0.9736533761024475,1,"[58632, 64978]"
61514,ducts does n't mean it 's good enough for our girls ,,0.9382876753807068,0,"[58632, 64978]"
45641,lazy tearjerker ,,0.9830297827720642,0,"[58632, 64978]"
46458,dead ,,0.9475898146629333,0,"[58632, 64978]"
29544,been remarkable ,,0.9889163970947266,1,"[58632, 64978]"
29364,"us love it , too . ",,0.9822102785110474,1,"[58632, 64978]"
65516,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out ",,0.9368078112602234,1,"[58632, 64978]"
37252,this film asks the right questions at the right time in the history of our country ,,0.9519505500793457,1,"[58632, 64978]"
26398,warm ,,0.9861206412315369,1,"[58632, 64978]"
62547,'s never a dull moment in the giant spider invasion comic chiller ,,0.9526804685592651,1,"[58632, 64978]"
39996,shared by the nation at their sacrifice . ,,0.9732046723365784,1,"[58632, 64978]"
39737,a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety ,,0.9421533942222595,0,"[58632, 64978]"
45742,carved their own comfortable niche in the world ,,0.9686896204948425,1,"[58632, 64978]"
35076,the film buzz and whir ; very little of it ,,0.9413769245147705,0,"[58632, 64978]"
46332,features a standout performance by diane lane ,,0.9857606291770935,1,"[58632, 64978]"
3923,it 's hard to imagine a more generic effort in the genre . ,,0.9719284772872925,0,"[58632, 64978]"
1331,bloody beauty as vivid ,,0.9446402192115784,1,"[58632, 64978]"
3819,gross-out humor ,,0.9874580502510071,0,"[58632, 64978]"
53354,a dualistic battle between good and evil ,,0.9769912362098694,1,"[58632, 64978]"
4215,deliberately and skillfully ,,0.9500566720962524,1,"[58632, 64978]"
5094,feeble comedy ,,0.9908307790756226,0,"[58632, 64978]"
56979,some of the more overtly silly dialogue ,,0.9847591519355774,0,"[58632, 64978]"
43661,i know that i 'll never listen to marvin gaye or the supremes the same way again ,,0.9631118774414062,1,"[58632, 64978]"
60817,should dispel it ,,0.9328959584236145,0,"[58632, 64978]"
28776,what makes it interesting as a character study is the fact that the story is told from paul 's perspective ,,0.9513347148895264,1,"[58632, 64978]"
59799,a stylistic ,,0.9200834631919861,1,"[58632, 64978]"
61628,the new film of anton chekhov 's the cherry orchard ,,0.7954813241958618,1,"[58632, 64978]"
44356,refracting all of world war ii through the specific conditions of one man ,,0.9546195864677429,0,"[58632, 64978]"
63070,guilt-free trip ,,0.9748116135597229,1,"[58632, 64978]"
34526,be lost on the target audience ,,0.9758602380752563,0,"[58632, 64978]"
59176,full of the kind of obnoxious ,,0.8914862275123596,0,"[58632, 64978]"
19456,family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance ,,0.9384494423866272,0,"[58632, 64978]"
50647,us ,,0.874929666519165,1,"[58632, 64978]"
30813,viewers out in the cold and undermines some phenomenal performances . ,,0.9625880122184753,0,"[58632, 64978]"
62434,"we ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . ",,0.9117341637611389,0,"[58632, 64978]"
64327,'s crap on a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins . ,,0.9363434314727783,0,"[58632, 64978]"
45489,", evocative ",,0.9555197358131409,1,"[58632, 64978]"
17704,"designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it ",,0.9672850966453552,0,"[58632, 64978]"
33117,fussy ,,0.9426785707473755,0,"[58632, 64978]"
16127,as shallow entertainment ,,0.9750887751579285,0,"[58632, 64978]"
48593,sit in neutral ,,0.986727774143219,0,"[58632, 64978]"
8571,are limited and so embellished by editing that there 's really not much of a sense of action or even action-comedy . ,,0.9221765995025635,0,"[58632, 64978]"
5946,"it looks good , sonny , but you missed the point ",,0.9563772678375244,0,"[58632, 64978]"
34385,uneven performances and a spotty script ,,0.9705702662467957,0,"[58632, 64978]"
16477,postcard perfect ,,0.9889711737632751,1,"[58632, 64978]"
61877,in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,,0.9163141846656799,0,"[58632, 64978]"
57987,creepy-scary ,,0.983688473701477,1,"[58632, 64978]"
28722,childhood imagination ,,0.9787507057189941,1,"[58632, 64978]"
55044,serves up with style and empathy ,,0.9838525056838989,1,"[58632, 64978]"
63725,be like trying to eat brussels sprouts ,,0.9529439210891724,0,"[58632, 64978]"
36222,was developed hastily after oedekerk ,,0.7621956467628479,0,"[58632, 64978]"
38430,feel like time fillers between surf shots . ,,0.9718985557556152,0,"[58632, 64978]"
23102,i was entranced . ,,0.9698238968849182,1,"[58632, 64978]"
21769,as solid and as perfect as his outstanding performance as bond in die another day ,,0.9589371681213379,1,"[58632, 64978]"
11758,teeth-gnashing ,,0.9561218619346619,0,"[58632, 64978]"
56190,is that it avoids the obvious with humor and lightness ,,0.9727321863174438,1,"[58632, 64978]"
56446,duvall 's throbbing sincerity ,,0.9552122354507446,1,"[58632, 64978]"
49937,"one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother ",,0.8784325122833252,1,"[58632, 64978]"
34099,happy gilmore or the waterboy ,,0.9663999676704407,1,"[58632, 64978]"
27696,"clever , offbeat and ",,0.9619359970092773,1,"[58632, 64978]"
56308,eye-popping ,,0.9846561551094055,1,"[58632, 64978]"
54085,a well-made and satisfying thriller ,,0.9797573685646057,1,"[58632, 64978]"
60787,"i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening , but it 's stupid ",,0.9643334150314331,0,"[58632, 64978]"
44205,food-for-thought cinema ,,0.9665722250938416,1,"[58632, 64978]"
45050,refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original ,,0.9606971740722656,1,"[58632, 64978]"
18562,provide its keenest pleasures to those familiar with bombay musicals ,,0.9692478179931641,1,"[58632, 64978]"
32858,this film is too busy hitting all of its assigned marks to take on any life of its own . ,,0.9637663960456848,0,"[58632, 64978]"
43324,the mill sci-fi film with a flimsy ending and lots of hype ,,0.9758672714233398,0,"[58632, 64978]"
1711,the emotional overload of female angst irreparably drags the film down . ,,0.9650996923446655,0,"[58632, 64978]"
51368,shyamalan 's gifts ,,0.8067495226860046,1,"[58632, 64978]"
66808,( frames ) profound ethical and philosophical questions in the form of dazzling pop entertainment ,,0.9647340774536133,1,"[58632, 64978]"
7459,favorite musical ,,0.7784706950187683,1,"[58632, 64978]"
37336,substitute volume and primary colors for humor and bite ,,0.8590624928474426,0,"[58632, 64978]"
9659,"seems as funny as it did in analyze this , not even joe viterelli as de niro 's right-hand goombah . ",,0.9246962666511536,1,"[58632, 64978]"
61049,creates sheerly cinematic appeal ,,0.9815987944602966,1,"[58632, 64978]"
26806,may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence ,,0.9291791319847107,0,"[58632, 64978]"
36532,"its leaden acting , dull exposition ",,0.9567117094993591,1,"[58632, 64978]"
49886,starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches . ,,0.9332748055458069,0,"[58632, 64978]"
64852,superb production values & christian bale 's charisma make up for a derivative plot . ,,0.9615705609321594,1,"[58632, 64978]"
29932,"a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth ",,0.9881144165992737,1,"[58632, 64978]"
43599,uncharismatically ,,0.9786601662635803,0,"[58632, 64978]"
38783,low-rent -- and even lower-wit -- ,,0.9679247736930847,0,"[58632, 64978]"
23275,cheesier to cheesiest ,,0.9694432616233826,0,"[58632, 64978]"
60398,the demons of his own fear and paranoia ,,0.9504250288009644,0,"[58632, 64978]"
40629,a quiet family drama with a little bit of romance and a dose of darkness . ,,0.9770109057426453,1,"[58632, 64978]"
44443,nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) ,,0.9119967222213745,1,"[58632, 64978]"
53251,made watchable by a bravura performance ,,0.9798622131347656,1,"[58632, 64978]"
24484,does hold up pretty well ,,0.9843373894691467,1,"[58632, 64978]"
57114,dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention ,,0.9504552483558655,0,"[58632, 64978]"
31420,brought me uncomfortably close to losing my lunch ,,0.9561219811439514,0,"[58632, 64978]"
6396,enlightened ,,0.9647770524024963,1,"[58632, 64978]"
32752,"lilo & stitch '' reach the emotion or timelessness of disney 's great past , or even that of more recent successes such as `` mulan '' or `` tarzan ",,0.8701939582824707,1,"[58632, 64978]"
