target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,,0.9974170923233032,1,"[46262, 52065, 53177, 31948]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",,0.9993157386779785,1,"[46262, 52065, 53177, 31948]"
52191,all the comic possibilities of its situation ,,0.9991118311882019,1,"[46262, 52065, 53177, 31948]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,,0.9994252920150757,1,"[46262, 52065, 53177, 31948]"
8581,in alcatraz ' ... a cinematic corpse ,,0.9997063279151917,0,"[46262, 52065, 53177, 31948]"
39696,dreadful romance ,,0.9998040795326233,0,"[46262, 52065, 53177, 31948]"
23687,"a loud , brash and mainly unfunny high school comedy . ",,0.9996596574783325,0,"[46262, 52065, 53177, 31948]"
16134,"a mushy , existential exploration of why men leave their families ",,0.9995883107185364,0,"[46262, 52065, 53177, 31948]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,,0.9952055215835571,1,"[46262, 52065, 53177, 31948]"
25417,a shallow rumination on the emptiness of success ,,0.9996645450592041,0,"[46262, 52065, 53177, 31948]"
15208,give it a marginal thumbs up ,,0.999594509601593,1,"[46262, 52065, 53177, 31948]"
56954,daring and beautifully made . ,,0.999228835105896,1,"[46262, 52065, 53177, 31948]"
36313,should be thrown back in the river ,,0.9997914433479309,0,"[46262, 52065, 53177, 31948]"
31382,well-written and occasionally challenging social drama ,,0.9991004467010498,1,"[46262, 52065, 53177, 31948]"
32810,character-driven storytelling ,,0.9993135929107666,1,"[46262, 52065, 53177, 31948]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",,0.9989789724349976,0,"[46262, 52065, 53177, 31948]"
12568,lacks ,,0.9995059967041016,0,"[46262, 52065, 53177, 31948]"
59428,"perception , conviction ",,0.9985353946685791,1,"[46262, 52065, 53177, 31948]"
37091,adds an almost constant mindset of suspense ,,0.9991788268089294,1,"[46262, 52065, 53177, 31948]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,,0.9989739656448364,0,"[46262, 52065, 53177, 31948]"
56168,make like the title and dodge this one ,,0.9997256398200989,0,"[46262, 52065, 53177, 31948]"
37009,dead gorgeous ,,0.999388575553894,1,"[46262, 52065, 53177, 31948]"
44421,might more accurately be titled mr. chips off the old block ,,0.9985336065292358,0,"[46262, 52065, 53177, 31948]"
26827,film a must for everyone from junior scientists ,,0.9980886578559875,1,"[46262, 52065, 53177, 31948]"
18148,an elegance and maturity ,,0.9995562434196472,1,"[46262, 52065, 53177, 31948]"
63779,more grueling and ,,0.9996920824050903,0,"[46262, 52065, 53177, 31948]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",,0.9987267851829529,0,"[46262, 52065, 53177, 31948]"
45241,emotionally bruised characters ,,0.9994826316833496,0,"[46262, 52065, 53177, 31948]"
18599,"a tired , unnecessary retread ... ",,0.9998205304145813,0,"[46262, 52065, 53177, 31948]"
2861,"loose , unaccountable ",,0.9998660087585449,0,"[46262, 52065, 53177, 31948]"
54212,neither original ,,0.9996386766433716,0,"[46262, 52065, 53177, 31948]"
25221,"some good , organic character work , ",,0.9994497895240784,1,"[46262, 52065, 53177, 31948]"
67068,doubtful this listless feature will win him any new viewers ,,0.9997420907020569,0,"[46262, 52065, 53177, 31948]"
14026,bad acting ,,0.9998010993003845,0,"[46262, 52065, 53177, 31948]"
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",,0.9984226226806641,1,"[46262, 52065, 53177, 31948]"
37796,... a funny yet dark and seedy clash of cultures and generations . ,,0.9988675117492676,1,"[46262, 52065, 53177, 31948]"
50685,"the rich and sudden wisdom , the film ",,0.9989838004112244,1,"[46262, 52065, 53177, 31948]"
31045,as one of the great films about movie love ,,0.9948034882545471,1,"[46262, 52065, 53177, 31948]"
52250,have no bearing on the story ,,0.9990425705909729,0,"[46262, 52065, 53177, 31948]"
57931,wickedly funny and ,,0.9995182752609253,1,"[46262, 52065, 53177, 31948]"
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",,0.9995997548103333,0,"[46262, 52065, 53177, 31948]"
33962,if it were subtler ... or if it had a sense of humor ,,0.9971064925193787,0,"[46262, 52065, 53177, 31948]"
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",,0.9964951872825623,1,"[46262, 52065, 53177, 31948]"
978,of classic romantic comedy to which it aspires ,,0.9984679818153381,1,"[46262, 52065, 53177, 31948]"
33657,singing long after the credits roll ,,0.9978038668632507,1,"[46262, 52065, 53177, 31948]"
7348,this italian freakshow ,,0.9994915723800659,0,"[46262, 52065, 53177, 31948]"
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",,0.9986978769302368,1,"[46262, 52065, 53177, 31948]"
33604,kids to watch too many barney videos ,,0.9988237023353577,0,"[46262, 52065, 53177, 31948]"
57086,by turns very dark and very funny ,,0.999213457107544,1,"[46262, 52065, 53177, 31948]"
29,"the plot is nothing but boilerplate clichés from start to finish , ",,0.998437225818634,0,"[46262, 52065, 53177, 31948]"
490,transfixes the audience ,,0.9984197616577148,1,"[46262, 52065, 53177, 31948]"
27804,complex and honest ,,0.999428927898407,1,"[46262, 52065, 53177, 31948]"
61514,ducts does n't mean it 's good enough for our girls ,,0.9995146989822388,0,"[46262, 52065, 53177, 31948]"
45641,lazy tearjerker ,,0.9998043179512024,0,"[46262, 52065, 53177, 31948]"
46458,dead ,,0.9996198415756226,0,"[46262, 52065, 53177, 31948]"
29544,been remarkable ,,0.9995111227035522,1,"[46262, 52065, 53177, 31948]"
29364,"us love it , too . ",,0.9996001124382019,1,"[46262, 52065, 53177, 31948]"
