target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1,0.999433696269989,1,"[58632, 64978]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1,0.9997827410697937,1,"[58632, 64978]"
52191,all the comic possibilities of its situation ,1,0.9993277788162231,1,"[58632, 64978]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,1,0.9993894100189209,1,"[58632, 64978]"
8581,in alcatraz ' ... a cinematic corpse ,0,0.9991785883903503,0,"[58632, 64978]"
39696,dreadful romance ,0,0.9998195767402649,0,"[58632, 64978]"
23687,"a loud , brash and mainly unfunny high school comedy . ",0,0.999616265296936,0,"[58632, 64978]"
16134,"a mushy , existential exploration of why men leave their families ",0,0.9993029832839966,0,"[58632, 64978]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1,0.9991080164909363,1,"[58632, 64978]"
25417,a shallow rumination on the emptiness of success ,0,0.999776303768158,0,"[58632, 64978]"
15208,give it a marginal thumbs up ,0,0.8804669380187988,1,"[58632, 64978]"
56954,daring and beautifully made . ,1,0.9996020197868347,1,"[58632, 64978]"
36313,should be thrown back in the river ,0,0.9996778964996338,0,"[58632, 64978]"
31382,well-written and occasionally challenging social drama ,1,0.9995311498641968,1,"[58632, 64978]"
32810,character-driven storytelling ,1,0.9844089150428772,1,"[58632, 64978]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",0,0.9993103742599487,0,"[58632, 64978]"
12568,lacks ,0,0.9995502829551697,0,"[58632, 64978]"
59428,"perception , conviction ",0,0.9938795566558838,1,"[58632, 64978]"
37091,adds an almost constant mindset of suspense ,0,0.998502254486084,1,"[58632, 64978]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0,0.9992731213569641,0,"[58632, 64978]"
56168,make like the title and dodge this one ,0,0.9977825284004211,0,"[58632, 64978]"
37009,dead gorgeous ,1,0.9996832609176636,1,"[58632, 64978]"
44421,might more accurately be titled mr. chips off the old block ,0,0.9700148701667786,0,"[58632, 64978]"
26827,film a must for everyone from junior scientists ,1,0.9987805485725403,1,"[58632, 64978]"
18148,an elegance and maturity ,1,0.9997163414955139,1,"[58632, 64978]"
63779,more grueling and ,0,0.9994706511497498,0,"[58632, 64978]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",0,0.9991507530212402,0,"[58632, 64978]"
45241,emotionally bruised characters ,0,0.9996046423912048,0,"[58632, 64978]"
18599,"a tired , unnecessary retread ... ",0,0.999634861946106,0,"[58632, 64978]"
2861,"loose , unaccountable ",0,0.9995707869529724,0,"[58632, 64978]"
