target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1,0.9913561344146729,1,"[46262, 52065, 53177, 31948]"
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1,0.9996336698532104,1,"[46262, 52065, 53177, 31948]"
52191,all the comic possibilities of its situation ,1,0.9653537273406982,1,"[46262, 52065, 53177, 31948]"
813,us a slice of life that 's very different from our own and yet instantly recognizable ,1,0.9985853433609009,1,"[46262, 52065, 53177, 31948]"
8581,in alcatraz ' ... a cinematic corpse ,0,0.9986761212348938,0,"[46262, 52065, 53177, 31948]"
39696,dreadful romance ,0,0.9993661046028137,0,"[46262, 52065, 53177, 31948]"
23687,"a loud , brash and mainly unfunny high school comedy . ",0,0.9982598423957825,0,"[46262, 52065, 53177, 31948]"
16134,"a mushy , existential exploration of why men leave their families ",0,0.8175562024116516,0,"[46262, 52065, 53177, 31948]"
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1,0.9994001388549805,1,"[46262, 52065, 53177, 31948]"
25417,a shallow rumination on the emptiness of success ,0,0.944153368473053,0,"[46262, 52065, 53177, 31948]"
15208,give it a marginal thumbs up ,1,0.896182119846344,1,"[46262, 52065, 53177, 31948]"
56954,daring and beautifully made . ,1,0.9995172023773193,1,"[46262, 52065, 53177, 31948]"
36313,should be thrown back in the river ,0,0.9988332390785217,0,"[46262, 52065, 53177, 31948]"
31382,well-written and occasionally challenging social drama ,1,0.9993826150894165,1,"[46262, 52065, 53177, 31948]"
32810,character-driven storytelling ,1,0.9979879856109619,1,"[46262, 52065, 53177, 31948]"
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",0,0.9865425825119019,0,"[46262, 52065, 53177, 31948]"
12568,lacks ,0,0.9988069534301758,0,"[46262, 52065, 53177, 31948]"
59428,"perception , conviction ",1,0.9808002710342407,1,"[46262, 52065, 53177, 31948]"
37091,adds an almost constant mindset of suspense ,1,0.992836058139801,1,"[46262, 52065, 53177, 31948]"
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0,0.9612261652946472,0,"[46262, 52065, 53177, 31948]"
56168,make like the title and dodge this one ,0,0.9991722106933594,0,"[46262, 52065, 53177, 31948]"
37009,dead gorgeous ,1,0.9961501359939575,1,"[46262, 52065, 53177, 31948]"
44421,might more accurately be titled mr. chips off the old block ,0,0.9800695180892944,0,"[46262, 52065, 53177, 31948]"
26827,film a must for everyone from junior scientists ,1,0.9953045845031738,1,"[46262, 52065, 53177, 31948]"
18148,an elegance and maturity ,1,0.9987793564796448,1,"[46262, 52065, 53177, 31948]"
63779,more grueling and ,0,0.9367929697036743,0,"[46262, 52065, 53177, 31948]"
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",0,0.9935352802276611,0,"[46262, 52065, 53177, 31948]"
45241,emotionally bruised characters ,1,0.8031285405158997,0,"[46262, 52065, 53177, 31948]"
18599,"a tired , unnecessary retread ... ",0,0.9997363686561584,0,"[46262, 52065, 53177, 31948]"
2861,"loose , unaccountable ",0,0.9032087326049805,0,"[46262, 52065, 53177, 31948]"
54212,neither original ,0,0.9992935657501221,0,"[46262, 52065, 53177, 31948]"
25221,"some good , organic character work , ",1,0.994436502456665,1,"[46262, 52065, 53177, 31948]"
67068,doubtful this listless feature will win him any new viewers ,0,0.9989657402038574,0,"[46262, 52065, 53177, 31948]"
14026,bad acting ,0,0.9992156028747559,0,"[46262, 52065, 53177, 31948]"
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",1,0.9953089356422424,1,"[46262, 52065, 53177, 31948]"
37796,... a funny yet dark and seedy clash of cultures and generations . ,1,0.9989452958106995,1,"[46262, 52065, 53177, 31948]"
50685,"the rich and sudden wisdom , the film ",1,0.9524834156036377,1,"[46262, 52065, 53177, 31948]"
31045,as one of the great films about movie love ,1,0.9973680377006531,1,"[46262, 52065, 53177, 31948]"
52250,have no bearing on the story ,0,0.9844837784767151,0,"[46262, 52065, 53177, 31948]"
57931,wickedly funny and ,1,0.9989860653877258,1,"[46262, 52065, 53177, 31948]"
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",0,0.998554527759552,0,"[46262, 52065, 53177, 31948]"
33962,if it were subtler ... or if it had a sense of humor ,0,0.9943830966949463,0,"[46262, 52065, 53177, 31948]"
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",1,0.9994812607765198,1,"[46262, 52065, 53177, 31948]"
978,of classic romantic comedy to which it aspires ,0,0.7370744943618774,1,"[46262, 52065, 53177, 31948]"
33657,singing long after the credits roll ,1,0.9967918992042542,1,"[46262, 52065, 53177, 31948]"
7348,this italian freakshow ,0,0.9969794750213623,0,"[46262, 52065, 53177, 31948]"
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",1,0.9993886947631836,1,"[46262, 52065, 53177, 31948]"
33604,kids to watch too many barney videos ,0,0.9910509586334229,0,"[46262, 52065, 53177, 31948]"
57086,by turns very dark and very funny ,1,0.9991375207901001,1,"[46262, 52065, 53177, 31948]"
29,"the plot is nothing but boilerplate clichés from start to finish , ",0,0.9985761642456055,0,"[46262, 52065, 53177, 31948]"
490,transfixes the audience ,1,0.9989301562309265,1,"[46262, 52065, 53177, 31948]"
27804,complex and honest ,1,0.9991286396980286,1,"[46262, 52065, 53177, 31948]"
61514,ducts does n't mean it 's good enough for our girls ,0,0.9854151010513306,0,"[46262, 52065, 53177, 31948]"
45641,lazy tearjerker ,0,0.9987371563911438,0,"[46262, 52065, 53177, 31948]"
46458,dead ,0,0.9906754493713379,0,"[46262, 52065, 53177, 31948]"
29544,been remarkable ,1,0.9863065481185913,1,"[46262, 52065, 53177, 31948]"
29364,"us love it , too . ",1,0.985268771648407,1,"[46262, 52065, 53177, 31948]"
65516,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out ",1,0.9553037285804749,1,"[46262, 52065, 53177, 31948]"
37252,this film asks the right questions at the right time in the history of our country ,1,0.9991928935050964,1,"[46262, 52065, 53177, 31948]"
26398,warm ,1,0.9905619025230408,1,"[46262, 52065, 53177, 31948]"
62547,'s never a dull moment in the giant spider invasion comic chiller ,1,0.971527099609375,1,"[46262, 52065, 53177, 31948]"
39996,shared by the nation at their sacrifice . ,1,0.9564563632011414,1,"[46262, 52065, 53177, 31948]"
