target_idx,sentence,pred,prob,true_label,context_idx
65776,lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded . ,1.0,0.9971128702163696,1,[]
14146,"sensitive , smart , savvy , compelling coming-of-age drama ",1.0,0.9758919477462769,1,[]
52191,all the comic possibilities of its situation ,0.0,0.9812617897987366,1,[]
813,us a slice of life that 's very different from our own and yet instantly recognizable ,0.0,0.5964531898498535,1,[]
8581,in alcatraz ' ... a cinematic corpse ,0.0,0.9931254386901855,0,[]
39696,dreadful romance ,0.0,0.9994547963142395,0,[]
23687,"a loud , brash and mainly unfunny high school comedy . ",0.0,0.9994223117828369,0,[]
16134,"a mushy , existential exploration of why men leave their families ",0.0,0.9299562573432922,0,[]
34430,is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . ,1.0,0.9985124468803406,1,[]
25417,a shallow rumination on the emptiness of success ,0.0,0.9990001320838928,0,[]
15208,give it a marginal thumbs up ,1.0,0.9746553301811218,1,[]
56954,daring and beautifully made . ,1.0,0.9990360736846924,1,[]
36313,should be thrown back in the river ,0.0,0.9964291453361511,0,[]
31382,well-written and occasionally challenging social drama ,1.0,0.9816336035728455,1,[]
32810,character-driven storytelling ,0.0,0.798708438873291,1,[]
53235,"to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ",0.0,0.9997190833091736,0,[]
12568,lacks ,0.0,0.984302282333374,0,[]
59428,"perception , conviction ",0.0,0.8350810408592224,1,[]
37091,adds an almost constant mindset of suspense ,0.0,0.6240093111991882,1,[]
35658,burnt out on it 's a wonderful life marathons and bored with a christmas carol ,0.0,0.9846647381782532,0,[]
56168,make like the title and dodge this one ,0.0,0.4875500798225403,0,[]
37009,dead gorgeous ,1.0,0.9088849425315857,1,[]
44421,might more accurately be titled mr. chips off the old block ,0.0,0.8314421772956848,0,[]
26827,film a must for everyone from junior scientists ,1.0,0.9618388414382935,1,[]
18148,an elegance and maturity ,1.0,0.9901534914970398,1,[]
63779,more grueling and ,0.0,0.9918855428695679,0,[]
19391,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",0.0,0.9922182559967041,0,[]
45241,emotionally bruised characters ,0.0,0.9963089823722839,0,[]
18599,"a tired , unnecessary retread ... ",0.0,0.9981657862663269,0,[]
2861,"loose , unaccountable ",0.0,0.9972092509269714,0,[]
54212,neither original ,0.0,0.9976988434791565,0,[]
25221,"some good , organic character work , ",1.0,0.9789021611213684,1,[]
67068,doubtful this listless feature will win him any new viewers ,0.0,0.9997372031211853,0,[]
14026,bad acting ,0.0,0.999500036239624,0,[]
4026,"it does give a taste of the burning man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity . ",1.0,0.9994822144508362,1,[]
37796,... a funny yet dark and seedy clash of cultures and generations . ,0.0,0.6164063215255737,1,[]
50685,"the rich and sudden wisdom , the film ",1.0,0.8555822968482971,1,[]
31045,as one of the great films about movie love ,1.0,0.9984614849090576,1,[]
52250,have no bearing on the story ,0.0,0.9993398785591125,0,[]
57931,wickedly funny and ,1.0,0.9938967823982239,1,[]
46062,"filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy ",0.0,0.9936058521270752,0,[]
33962,if it were subtler ... or if it had a sense of humor ,0.0,0.9945975542068481,0,[]
22109,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen . ",1.0,0.9852319955825806,1,[]
978,of classic romantic comedy to which it aspires ,0.0,0.9898722171783447,1,[]
33657,singing long after the credits roll ,1.0,0.9590694904327393,1,[]
7348,this italian freakshow ,0.0,0.9972308278083801,0,[]
22056,"the film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ",1.0,0.9984490871429443,1,[]
33604,kids to watch too many barney videos ,0.0,0.997256338596344,0,[]
57086,by turns very dark and very funny ,0.0,0.733314037322998,1,[]
29,"the plot is nothing but boilerplate clichés from start to finish , ",0.0,0.9997522234916687,0,[]
490,transfixes the audience ,1.0,0.9941838383674622,1,[]
27804,complex and honest ,1.0,0.9247332811355591,1,[]
61514,ducts does n't mean it 's good enough for our girls ,0.0,0.9970495700836182,0,[]
45641,lazy tearjerker ,0.0,0.9752449989318848,0,[]
46458,dead ,0.0,0.9994267225265503,0,[]
29544,been remarkable ,1.0,0.7915171980857849,1,[]
29364,"us love it , too . ",1.0,0.9988804459571838,1,[]
65516,"if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out ",1.0,0.9198078513145447,1,[]
37252,this film asks the right questions at the right time in the history of our country ,1.0,0.9980888962745667,1,[]
26398,warm ,1.0,0.6061838865280151,1,[]
62547,'s never a dull moment in the giant spider invasion comic chiller ,1.0,0.9855237007141113,1,[]
39996,shared by the nation at their sacrifice . ,1.0,0.6484082341194153,1,[]
39737,a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety ,0.0,0.9765164256095886,0,[]
45742,carved their own comfortable niche in the world ,1.0,0.691683828830719,1,[]
35076,the film buzz and whir ; very little of it ,0.0,0.9985368251800537,0,[]
46332,features a standout performance by diane lane ,1.0,0.9987038373947144,1,[]
3923,it 's hard to imagine a more generic effort in the genre . ,0.0,0.9991233944892883,0,[]
1331,bloody beauty as vivid ,1.0,0.9485870003700256,1,[]
3819,gross-out humor ,0.0,0.9768139719963074,0,[]
53354,a dualistic battle between good and evil ,0.0,0.9755849242210388,1,[]
4215,deliberately and skillfully ,0.0,0.8864125609397888,1,[]
5094,feeble comedy ,0.0,0.9995633959770203,0,[]
56979,some of the more overtly silly dialogue ,0.0,0.996313750743866,0,[]
43661,i know that i 'll never listen to marvin gaye or the supremes the same way again ,1.0,0.7699291706085205,1,[]
60817,should dispel it ,0.0,0.9980946183204651,0,[]
28776,what makes it interesting as a character study is the fact that the story is told from paul 's perspective ,0.0,0.5712099075317383,1,[]
59799,a stylistic ,0.0,0.9535084366798401,1,[]
61628,the new film of anton chekhov 's the cherry orchard ,0.0,0.8525987863540649,1,[]
44356,refracting all of world war ii through the specific conditions of one man ,0.0,0.8782024383544922,0,[]
63070,guilt-free trip ,0.0,0.9916616678237915,1,[]
